id,timestamp,game_time,emotion,model_confidence,match,turn,motivated,condition
1,"04/22/2025, 22:03:01",1:27,neutral,73.72952103614807,True,14,yes,E-ToM
1,"04/22/2025, 22:03:01",1:27,neutral,95.51551342010498,True,14,yes,E-ToM
1,"04/22/2025, 22:03:01",1:28,neutral,96.78001403808594,True,14,yes,E-ToM
1,"04/22/2025, 22:03:02",1:28,neutral,93.81211959195849,True,14,yes,E-ToM
1,"04/22/2025, 22:03:02",1:28,neutral,74.02681112289429,True,14,yes,E-ToM
1,"04/22/2025, 22:03:02",1:28,neutral,93.97895300262886,True,14,yes,E-ToM
1,"04/22/2025, 22:03:02",1:28,neutral,94.12896037101746,True,14,yes,E-ToM
1,"04/22/2025, 22:03:02",1:29,fear,45.740893483161926,True,14,yes,E-ToM
1,"04/22/2025, 22:03:03",1:29,neutral,86.97726726531982,True,14,yes,E-ToM
1,"04/22/2025, 22:03:03",1:29,neutral,77.55348086357117,True,14,yes,E-ToM
1,"04/22/2025, 22:03:03",1:29,fear,31.86521828174591,True,14,yes,E-ToM
1,"04/22/2025, 22:03:03",1:30,fear,56.447774171829224,True,14,yes,E-ToM
1,"04/22/2025, 22:03:04",1:30,fear,45.62136180655501,True,14,yes,E-ToM
1,"04/22/2025, 22:03:04",1:30,fear,45.610722637815634,True,14,yes,E-ToM
1,"04/22/2025, 22:03:04",1:30,fear,70.32434763457464,True,14,yes,E-ToM
1,"04/22/2025, 22:03:04",1:31,fear,42.816731333732605,True,14,yes,E-ToM
1,"04/22/2025, 22:03:05",1:31,fear,44.42557692527771,True,14,yes,E-ToM
1,"04/22/2025, 22:03:10",1:36,happy,99.90509152412415,True,16,no,E-ToM
1,"04/22/2025, 22:03:10",1:36,happy,99.9629259109497,True,16,no,E-ToM
1,"04/22/2025, 22:03:10",1:36,happy,99.95635151863098,True,16,no,E-ToM
1,"04/22/2025, 22:03:10",1:37,happy,99.96973276138306,True,16,yes,E-ToM
1,"04/22/2025, 22:03:11",1:37,happy,99.89848136296757,True,16,yes,E-ToM
1,"04/22/2025, 22:03:11",1:37,happy,99.93201494216919,True,16,yes,E-ToM
1,"04/22/2025, 22:03:11",1:37,happy,99.92514252662659,True,16,yes,E-ToM
1,"04/22/2025, 22:03:11",1:38,happy,99.92244243621826,True,16,yes,E-ToM
1,"04/22/2025, 22:03:11",1:38,happy,99.9061644077301,True,16,yes,E-ToM
1,"04/22/2025, 22:03:12",1:38,happy,99.8488366513751,True,16,yes,E-ToM
1,"04/22/2025, 22:03:12",1:38,happy,99.6687709890331,True,16,yes,E-ToM
1,"04/22/2025, 22:03:12",1:38,happy,99.83992575645004,True,16,yes,E-ToM
1,"04/22/2025, 22:03:12",1:39,happy,99.75901244634464,True,16,yes,E-ToM
1,"04/22/2025, 22:03:13",1:39,happy,99.90172386169434,True,16,yes,E-ToM
1,"04/22/2025, 22:03:13",1:39,happy,99.95231628986403,True,16,yes,E-ToM
1,"04/22/2025, 22:03:13",1:39,happy,99.84558820724487,True,16,yes,E-ToM
1,"04/22/2025, 22:03:13",1:40,happy,99.95467662541131,True,16,yes,E-ToM
1,"04/22/2025, 22:03:14",1:40,happy,99.97312426567078,True,16,yes,E-ToM
1,"04/22/2025, 22:03:14",1:40,happy,99.96868371963501,True,16,yes,E-ToM
1,"04/22/2025, 22:03:14",1:40,happy,99.98493790536749,True,16,yes,E-ToM
