id,timestamp,emotion,match,motivated,condition
2024-07-06 00:03:51.004402,neutral,False,True,E-ToM
2024-07-06 00:03:51.350316,neutral,False,True,E-ToM
2024-07-06 00:03:51.680271,neutral,False,True,E-ToM
2024-07-06 00:03:52.052632,neutral,False,True,E-ToM
2024-07-06 00:03:52.728863,neutral,False,True,E-ToM
2024-07-06 00:03:53.066728,angry,False,True,E-ToM
2024-07-06 00:03:53.760250,happy,False,True,E-ToM
2024-07-06 00:03:54.103856,happy,False,True,E-ToM
2024-07-06 00:03:54.439011,neutral,False,True,E-ToM
2024-07-06 00:03:55.178760,happy,True,True,E-ToM
2024-07-06 00:03:55.582211,happy,True,True,E-ToM
2024-07-06 00:03:56.000932,happy,True,True,E-ToM
2024-07-06 00:03:56.782016,happy,True,True,E-ToM
2024-07-06 00:03:57.139421,happy,True,True,E-ToM
2024-07-06 00:03:57.505858,happy,True,True,E-ToM
2024-07-06 00:03:58.248258,happy,True,True,E-ToM
2024-07-06 00:03:58.592124,happy,True,True,E-ToM
2024-07-06 00:03:59.005804,happy,True,True,E-ToM
2024-07-06 00:03:59.680629,happy,True,True,E-ToM
2024-07-06 00:04:00.116831,happy,True,True,E-ToM
2024-07-06 00:04:00.499045,happy,True,True,E-ToM
2024-07-06 00:04:00.865877,happy,True,True,E-ToM
2024-07-06 00:04:01.260722,happy,True,True,E-ToM
2024-07-06 00:04:01.665571,happy,True,True,E-ToM
2024-07-06 00:04:02.406765,neutral,True,True,E-ToM
2024-07-06 00:04:02.791907,sad,True,True,E-ToM
2024-07-06 00:04:03.539596,sad,True,True,E-ToM
2024-07-06 00:04:03.902096,angry,True,True,E-ToM
2024-07-06 00:04:04.614037,sad,True,True,E-ToM
2024-07-06 00:04:04.967309,sad,True,True,E-ToM
2024-07-06 00:04:05.685826,angry,True,True,E-ToM
2024-07-06 00:04:06.795716,angry,True,True,E-ToM
2024-07-06 00:04:08.209780,neutral,True,True,E-ToM
2024-07-06 00:04:08.911634,neutral,True,True,E-ToM
2024-07-06 00:04:09.249166,sad,True,True,E-ToM
2024-07-06 00:04:10.339759,neutral,True,True,E-ToM
2024-07-06 00:04:11.704718,angry,True,True,E-ToM
2024-07-06 00:04:13.331040,happy,True,True,E-ToM
2024-07-06 00:04:16.079477,happy,True,True,E-ToM
2024-07-06 00:04:16.439315,happy,True,True,E-ToM
2024-07-06 00:04:16.795189,happy,True,True,E-ToM
2024-07-06 00:04:17.153297,happy,True,True,E-ToM
2024-07-06 00:04:17.486860,happy,True,True,E-ToM
2024-07-06 00:04:17.847848,happy,True,True,E-ToM
2024-07-06 00:04:18.185032,happy,True,True,E-ToM
2024-07-06 00:04:18.524660,happy,True,True,E-ToM
2024-07-06 00:04:18.870400,happy,True,True,E-ToM
2024-07-06 00:04:19.245219,happy,True,True,E-ToM
2024-07-06 00:04:19.577903,angry,True,True,E-ToM
2024-07-06 00:04:19.927208,angry,True,True,E-ToM
2024-07-06 00:04:20.286642,angry,True,True,E-ToM
2024-07-06 00:04:21.028611,sad,True,True,E-ToM
2024-07-06 00:04:22.037378,neutral,True,True,E-ToM
2024-07-06 00:04:22.398788,sad,True,True,E-ToM
2024-07-06 00:04:23.096553,sad,True,True,E-ToM
2024-07-06 00:04:23.599199,neutral,True,True,E-ToM
2024-07-06 00:04:23.945398,neutral,True,True,E-ToM
2024-07-06 00:04:24.282141,happy,True,True,E-ToM
2024-07-06 00:04:24.634334,neutral,True,True,E-ToM
2024-07-06 00:04:24.970862,angry,True,True,E-ToM
2024-07-06 00:04:25.332836,happy,True,True,E-ToM
2024-07-06 00:04:25.687922,happy,True,True,E-ToM
2024-07-06 00:04:26.060233,happy,True,True,E-ToM
2024-07-06 00:04:26.452116,happy,True,True,E-ToM
2024-07-06 00:04:26.851535,happy,True,True,E-ToM
2024-07-06 00:04:27.210305,happy,True,True,E-ToM
2024-07-06 00:04:27.581860,happy,True,True,E-ToM
2024-07-06 00:04:27.960491,happy,True,True,E-ToM
2024-07-06 00:04:28.309486,happy,True,True,E-ToM
2024-07-06 00:04:28.655050,happy,True,True,E-ToM
2024-07-06 00:04:29.010584,happy,True,True,E-ToM
2024-07-06 00:04:29.415786,happy,True,True,E-ToM
2024-07-06 00:04:29.814744,happy,True,True,E-ToM
2024-07-06 00:04:30.826512,happy,True,True,E-ToM
2024-07-06 00:04:31.630287,angry,True,True,E-ToM
2024-07-06 00:04:33.138604,neutral,True,True,E-ToM
2024-07-06 00:04:33.615824,neutral,True,True,E-ToM
2024-07-06 00:04:34.123649,angry,True,True,E-ToM
2024-07-06 00:04:35.399609,neutral,True,True,E-ToM
2024-07-06 00:04:35.931932,angry,True,True,E-ToM
2024-07-06 00:04:36.413687,angry,True,True,E-ToM
2024-07-06 00:04:37.049307,neutral,True,True,E-ToM
